Id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year_built,year_renov
14894,20140701,401000,3,2,1240,11172,1,0,0,3,7,1000,240,1984,0,98074,47.6364,-122.037,1330,14102,5,1
14895,20140922,1030000,5,2.5,3050,8200,1,0,4,4,8,1650,1400,1962,0,98006,47.5647,-122.155,2970,8792,4,1
14896,20150403,251000,3,1.5,1590,21600,1.5,0,0,4,7,1590,0,1971,0,98022,47.2159,-121.966,1780,21600,4,1
14897,20141027,667500,3,2,2040,4841,1,0,0,4,7,1020,1020,1949,0,98115,47.6778,-122.302,1600,4841,3,1
14898,20140623,300000,4,2.5,1840,5550,2,0,0,3,8,1840,0,2004,0,98031,47.3937,-122.183,2030,5500,6,1
14899,20140814,610000,4,2.25,1960,9021,2,0,0,4,8,1960,0,1973,0,98052,47.6349,-122.096,1960,9975,4,1
14900,20140703,1042030,4,5,4110,43560,2,0,0,4,11,4110,0,1978,0,98005,47.6353,-122.18,3650,43995,4,1
14901,20141203,430000,3,2.25,1830,19965,1,0,0,3,8,1400,430,1976,0,98072,47.7412,-122.088,1830,17250,4,1
14902,20150402,455000,2,1,1330,92782,1,0,0,2,6,1330,0,1950,0,98014,47.6624,-121.868,1280,168141,3,1
14903,20140702,600000,5,2,2190,9072,1,0,0,5,7,1110,1080,1965,0,98052,47.6696,-122.149,1660,8327,4,1
14904,20150219,638000,3,3.25,1720,1587,2.5,0,2,3,9,1410,310,2004,0,98122,47.6187,-122.299,1490,1620,6,1
14905,20141014,561000,3,1.75,1710,5000,1,0,0,4,7,1360,350,1918,0,98136,47.5492,-122.389,1490,6250,1,1
14906,20141216,625000,3,2.5,2180,5000,1,0,0,4,8,1240,940,1977,0,98116,47.5828,-122.396,2000,5000,4,1
14907,20150324,263950,3,1.75,1700,11613,1,0,0,5,7,1180,520,1977,0,98092,47.2874,-122.187,1500,12377,4,1
14908,20141028,740000,3,2.5,2960,9350,2,0,2,4,9,2960,0,1978,0,98008,47.6218,-122.094,2960,11745,4,1
14909,20140609,234999,3,1,1330,8912,1,0,0,3,6,1330,0,1948,0,98188,47.4493,-122.274,1200,8913,3,1
14910,20150414,380000,4,2.5,1940,3200,2,0,0,3,8,1940,0,2004,0,98058,47.4583,-122.118,1900,3200,6,1
14911,20140812,329500,3,2.25,1500,9656,1,0,0,3,7,1170,330,1989,0,98019,47.7327,-121.982,1690,9656,5,1
14912,20140711,464950,4,2.5,2230,64438,1,0,0,4,7,1230,1000,1978,0,98027,47.4754,-122.007,2230,71002,4,1
14913,20150402,500000,3,2.25,1700,9008,1,0,0,3,8,1340,360,1985,0,98125,47.7161,-122.317,2340,8003,5,1
14914,20140709,415000,4,1.5,1840,11367,1.5,0,0,4,7,1840,0,1950,0,98177,47.7656,-122.358,1690,9800,3,1
14915,20140905,437500,3,2.25,2100,205603,2,0,0,3,8,2100,0,1983,0,98070,47.3668,-122.505,2396,187308,5,1
14916,20140709,599000,7,2.5,2580,5750,1,0,0,4,7,1880,700,1901,0,98122,47.6025,-122.294,2280,5750,1,1
14917,20141014,367000,4,2.5,2350,8182,2,0,0,3,8,2350,0,1997,0,98042,47.3697,-122.106,2330,7000,5,1
14918,20150425,530000,2,1,760,3000,1,0,0,3,6,760,0,1922,0,98107,47.6633,-122.357,1630,3600,2,1
14919,20140604,989000,5,3.5,3280,4000,2,0,0,3,9,2440,840,2003,0,98117,47.689,-122.396,1980,4000,6,1
14920,20140822,462600,3,2,1320,4000,1,0,0,4,6,1020,300,1940,0,98118,47.5515,-122.262,2410,6212,3,1
14921,20150424,875000,3,2.5,1690,10592,1,0,0,3,8,1690,0,1973,2009,98040,47.58,-122.231,2260,9945,4,6
14922,20140722,335000,3,2.25,2060,47318,1,0,2,4,8,1600,460,1976,0,98001,47.2758,-122.265,1870,19663,4,1
14923,20140731,393000,4,2,1450,5456,1,0,0,5,7,1450,0,1951,0,98108,47.5442,-122.297,980,6100,3,1
14924,20140721,1340000,4,3,2760,4905,2,0,1,4,9,1840,920,1938,0,98105,47.6591,-122.27,3200,5424,2,1
14925,20150323,590000,3,2.5,2830,5788,2,0,0,3,9,2830,0,2001,0,98028,47.7604,-122.235,2500,5802,6,1
14926,20150421,671000,4,2.75,1890,1475,2,0,0,3,9,1200,690,2015,0,98199,47.6472,-122.383,1650,1682,6,1
14927,20140728,925000,3,3.25,2610,4500,1.5,0,0,4,9,1660,950,1909,0,98103,47.6701,-122.339,2110,4500,1,1
14928,20141006,245000,3,2.25,1900,7250,1,0,0,3,7,1250,650,1967,0,98146,47.4869,-122.344,1560,9420,4,1
14929,20150402,392500,3,1,930,6572,1,0,0,3,7,930,0,1952,0,98115,47.6889,-122.301,960,5840,3,1
14930,20140828,505000,4,2,2730,12000,1,0,0,4,8,1410,1320,1998,0,98155,47.7733,-122.271,2730,9039,5,1
14931,20140819,702000,4,2.5,2650,6240,2,0,0,3,8,2650,0,2013,0,98053,47.6885,-122.021,2640,6524,6,1
14932,20140718,337000,2,1,1010,4000,1,0,0,3,7,1010,0,1947,0,98136,47.5311,-122.382,1480,4366,3,1
14933,20141229,920000,4,2.5,3550,10233,2,0,0,3,9,3550,0,1996,0,98027,47.5499,-122.1,3310,9157,5,1
14934,20140827,495500,3,1.75,2130,6360,1,0,0,3,7,1720,410,1959,0,98125,47.7059,-122.301,1540,6361,3,1
14935,20140924,245000,2,1.75,1840,7230,1,0,0,3,7,1570,270,1938,0,98030,47.3815,-122.228,1282,6769,2,1
14936,20140529,395000,2,1,1320,1824,1.5,0,0,4,6,1320,0,1909,0,98144,47.585,-122.294,1320,4000,1,1
14937,20150217,335000,3,1,990,6315,1,0,0,3,7,990,0,1970,0,98034,47.7116,-122.214,1450,6702,4,1
14938,20141110,187000,2,1.75,1020,10346,1,0,0,4,6,1020,0,1983,0,98022,47.1958,-122.002,1160,8610,5,1
14939,20141121,450000,4,2,1570,7320,1,0,0,4,7,1570,0,1960,0,98007,47.5967,-122.14,1530,8800,4,1
14940,20140617,280000,4,2.25,1930,7207,1,0,0,4,7,1360,570,1988,0,98030,47.3783,-122.182,1760,7207,5,1
14941,20140715,1375000,5,4,3760,22763,1,0,3,4,11,1910,1850,1969,0,98040,47.5333,-122.22,3730,11201,4,1
14942,20140609,265000,2,1,1000,31505,1,0,0,3,6,1000,0,1960,0,98019,47.7659,-121.899,1560,22597,4,1
14943,20150423,795000,3,1.75,1930,9600,1,0,0,3,8,1930,0,1958,0,98040,47.5747,-122.237,2350,9840,3,1
14944,20140529,510000,3,1.5,2240,3800,2,0,0,3,8,1370,870,1929,0,98115,47.6887,-122.307,1690,4275,2,1
14945,20140628,699900,4,2.5,2190,11500,1,0,0,4,8,1430,760,1972,0,98006,47.5668,-122.147,2580,9700,4,1
14946,20140812,839000,4,2.75,2400,12469,1,0,2,4,8,1760,640,1958,0,98008,47.5861,-122.112,2400,10400,3,1
14947,20140715,396000,4,1.75,1970,12409,1,0,0,4,7,1220,750,1968,0,98028,47.7489,-122.236,1690,10720,4,1
14948,20150507,365000,3,2.25,2860,8458,2,0,0,3,7,2860,0,1983,0,98058,47.4269,-122.148,1760,8458,5,1
14949,20140711,440000,3,2.25,1900,7225,1,0,0,3,8,1220,680,1970,0,98008,47.6394,-122.113,1900,7399,4,1
14950,20141104,405000,4,2.5,2090,6667,2,0,0,3,8,2090,0,1997,0,98058,47.4648,-122.15,2250,6165,5,1
14951,20140515,295000,3,1.5,850,2500,1,0,0,3,7,850,0,1986,0,98106,47.5677,-122.36,850,5000,5,1
14952,20140515,275000,4,2.5,1840,1562,2,0,0,3,7,1400,440,2004,0,98106,47.5345,-122.364,1840,1766,6,1
14953,20141003,295000,2,1,820,288367,1,0,0,3,6,820,0,1930,1986,98042,47.4196,-122.165,1580,8154,2,5
14954,20140815,1500000,5,3.5,4370,12240,2,0,0,3,11,3270,1100,1990,0,98004,47.582,-122.199,2980,12800,5,1
14955,20140902,795000,3,3.5,3190,10223,2,0,0,3,10,2560,630,1994,0,98052,47.6968,-122.102,3120,9735,5,1
14956,20140506,650000,5,3.5,3480,36615,2,0,0,4,8,2490,990,1983,0,98075,47.5741,-122.05,2540,35910,5,1
14957,20140910,260000,3,1,1690,13184,1,0,0,4,7,1690,0,1959,0,98166,47.476,-122.343,1130,13451,3,1
14958,20140806,382000,2,2.5,1650,2710,2,0,2,3,8,1650,0,2008,0,98065,47.5173,-121.878,1760,2992,6,1
14959,20150421,790100,4,2.5,2590,9341,2,0,0,3,8,2590,0,1985,0,98052,47.6496,-122.114,2280,9510,5,1
14960,20140521,220000,4,2.5,2160,8005,2,0,0,3,7,2160,0,1993,0,98001,47.2668,-122.231,1790,8016,5,1
14961,20140605,799000,4,3.5,3500,8547,2,0,0,3,9,2500,1000,1994,0,98006,47.5613,-122.126,2350,10270,5,1
14962,20140723,1480000,4,2.25,3920,7200,2,0,0,3,10,3120,800,1928,0,98144,47.5731,-122.284,3400,7200,2,1
14963,20140609,367300,4,2.75,2190,14937,2,0,0,3,8,2190,0,1993,0,98001,47.3535,-122.273,1920,11360,5,1
14964,20150409,805000,4,2,1890,4500,1.5,0,0,3,7,1490,400,1907,1993,98103,47.6684,-122.356,1640,4010,1,5
14965,20141215,730000,2,1,1860,3400,1,0,0,3,7,1010,850,1920,0,98105,47.6714,-122.329,1540,3997,2,1
14966,20141123,402000,3,2,1720,7704,1,0,0,4,7,1160,560,1969,0,98011,47.7368,-122.195,1620,7600,4,1
14967,20140530,750000,4,2.75,2600,4674,1,0,0,3,8,1560,1040,1976,0,98115,47.6782,-122.286,2600,6099,4,1
14968,20140730,458000,3,1.5,1570,12196,1,0,0,4,7,1570,0,1972,0,98045,47.4866,-121.786,1740,12196,4,1
14969,20140828,898000,3,2.5,3530,9753,2,0,0,3,10,3530,0,1997,0,98006,47.5539,-122.103,3220,9234,5,1
14970,20150323,308000,4,2.5,1960,5642,2,0,0,3,7,1960,0,1998,0,98092,47.3167,-122.187,1870,5250,5,1
14971,20150506,385000,3,2.5,2230,8296,2,0,0,3,7,2230,0,2004,0,98058,47.4386,-122.116,2480,5940,6,1
14972,20141006,1020000,4,3,2720,4800,1.5,0,0,5,8,1790,930,1928,0,98105,47.6595,-122.283,2260,4800,2,1
14973,20141229,1425000,5,3,2840,6240,2,0,0,5,9,2440,400,1905,0,98112,47.6285,-122.309,2940,6000,1,1
14974,20140723,240000,3,1.75,1260,7362,1,0,0,3,7,1260,0,1984,0,98038,47.3602,-122.052,1530,7232,5,1
14975,20141001,217000,3,1.5,1860,8505,1,0,0,4,7,1860,0,1967,0,98023,47.3106,-122.365,1810,8262,4,1
14976,20140630,972000,4,1.75,2010,6300,1,0,2,5,8,1610,400,1937,0,98199,47.6457,-122.412,3290,6300,2,1
14977,20140507,361280,2,1,820,6400,1,0,0,4,7,820,0,1944,0,98126,47.55,-122.379,1490,6400,3,1
14978,20140804,385000,3,1.75,1220,1450,1,0,0,3,6,620,600,1905,0,98119,47.6361,-122.368,1660,2960,1,1
14979,20141105,475000,3,2.5,2220,60984,2,0,0,4,8,2220,0,1987,0,98027,47.4802,-122.052,1930,55333,5,1
14980,20150402,724950,4,2.5,2860,3638,1.5,0,2,5,7,1720,1140,1924,0,98107,47.6631,-122.361,1760,3880,2,1
14981,20141027,935000,5,4.5,4230,9701,2,0,0,3,10,4230,0,1999,0,98006,47.5444,-122.131,4130,12253,5,1
14982,20140908,169950,3,1,840,8470,1,0,0,4,6,840,0,1961,0,98023,47.3275,-122.338,840,8450,4,1
14983,20141208,585000,3,2.5,2290,5089,2,0,0,3,9,2290,0,2001,0,98006,47.5443,-122.172,2290,7984,6,1
14984,20150423,585000,3,2.5,2290,5089,2,0,0,3,9,2290,0,2001,0,98006,47.5443,-122.172,2290,7984,6,1
14985,20150327,480000,5,3.5,3480,12821,2,0,2,3,10,2890,590,2004,0,98092,47.2641,-122.215,3400,9870,6,1
14986,20141105,635000,4,2.5,4260,36360,1.5,0,0,4,8,4100,160,1935,0,98155,47.764,-122.302,2430,17888,2,1
14987,20150204,368750,3,2.5,2230,5717,2,0,0,3,7,2230,0,2004,0,98058,47.4388,-122.117,2230,5194,6,1
14988,20141202,432500,6,2,3080,5500,2,0,0,1,7,3080,0,1900,0,98122,47.6031,-122.296,1830,5000,1,1
14989,20140903,589000,3,2.5,2250,4337,2,0,0,3,8,2250,0,2004,0,98075,47.5908,-122.017,2250,4721,6,1
14990,20150414,840000,4,3.25,3160,6327,2,0,0,3,9,2280,880,2004,0,98027,47.536,-122.066,3160,5946,6,1
14991,20150305,316500,3,2.5,1770,3873,2,0,0,3,7,1770,0,2005,0,98058,47.4648,-122.144,2280,4330,6,1
14992,20150213,536000,4,2.5,2880,8833,2,0,0,3,7,2880,0,2006,0,98065,47.5388,-121.89,2570,5234,6,1
14993,20150420,563750,4,2.75,2690,25000,1,0,0,3,8,1750,940,1978,0,98029,47.5537,-122.026,2640,28250,4,1
14994,20141226,152500,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,47.3467,-122.307,1440,7752,4,1
14995,20150420,267950,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,47.3467,-122.307,1440,7752,4,1
14996,20150413,1640000,5,4,4780,118047,2,0,0,3,11,4780,0,1994,0,98077,47.7243,-122.052,4040,31760,5,1
14997,20140623,269950,4,2.5,2540,8400,2,0,0,5,7,2540,0,1977,0,98032,47.3754,-122.277,1600,8050,4,1
14998,20140721,731688,4,3,2630,5772,2,0,0,3,9,2630,0,2006,0,98052,47.6952,-122.133,3460,6158,6,1
14999,20141203,240000,3,1.5,1890,9000,1,0,0,3,7,1190,700,1959,0,98188,47.4425,-122.272,2060,9000,3,1
15000,20140903,555950,2,1,1220,5040,1,0,0,3,7,1220,0,1961,0,98117,47.6957,-122.364,1420,5040,4,1
15001,20150427,289000,2,1,710,6300,1,0,0,3,6,710,0,1942,0,98126,47.5155,-122.374,740,6300,3,1
15002,20140506,525000,3,2.5,2970,11985,1,0,0,3,9,1770,1200,1995,0,98074,47.6359,-122.052,2990,12049,5,1
15003,20141204,745000,3,2.5,2970,11985,1,0,0,3,9,1770,1200,1995,0,98074,47.6359,-122.052,2990,12049,5,1
15004,20141117,397000,2,1,1000,7664,1,0,2,3,7,1000,0,1939,0,98115,47.7001,-122.311,1570,6350,2,1
15005,20150422,233000,3,1,1980,8505,1,0,0,3,7,1030,950,1965,0,98106,47.538,-122.353,1830,8505,4,1
15006,20141016,625000,4,2.25,1920,8259,2,0,0,4,8,1920,0,1979,0,98027,47.5616,-122.088,2030,8910,4,1
15007,20140729,535000,3,2,2740,23505,2,0,4,3,10,2740,0,1988,0,98001,47.319,-122.26,2800,16400,5,1
15008,20150504,270000,3,2.25,1740,7345,1,0,0,3,7,1380,360,1973,0,98032,47.3663,-122.285,1770,8250,4,1
15009,20140722,360000,3,1.75,1300,7770,1,0,0,3,7,1300,0,1967,0,98034,47.7347,-122.192,1520,7600,4,1
15010,20140513,1105000,4,1.5,2740,4000,2,0,0,5,9,1930,810,1905,0,98109,47.6343,-122.352,1680,4000,1,1
15011,20141111,970000,4,1.75,4060,4000,2,0,3,3,10,2890,1170,1953,1995,98199,47.6375,-122.389,1860,4000,3,5
15012,20141010,915000,5,2.5,3490,18850,1,0,4,4,9,1840,1650,1958,0,98005,47.5955,-122.176,2690,11625,3,1
15013,20140711,412000,4,1.75,1430,10500,1,0,0,4,7,1130,300,1960,0,98007,47.6083,-122.132,2070,8640,4,1
15014,20150212,265000,4,1.75,1860,9112,1,0,0,4,7,1110,750,1963,0,98032,47.3792,-122.282,1570,9112,4,1
15015,20140916,426000,4,2.25,2120,7700,1,0,0,4,7,1490,630,1976,0,98034,47.7207,-122.165,1890,8203,4,1
15016,20141210,266000,4,2.25,1860,12693,1,0,0,3,8,1140,720,1978,0,98023,47.3114,-122.395,1950,8740,4,1
15017,20141215,325000,3,2,2330,4950,1.5,0,0,3,6,1430,900,1900,0,98118,47.5585,-122.29,1160,5115,1,1
15018,20150120,615000,3,1.75,1670,5100,1,0,2,5,7,990,680,1954,0,98144,47.5898,-122.291,2140,4452,3,1
15019,20150423,310000,3,1.75,2130,7140,1,0,0,3,8,1580,550,1979,0,98023,47.3074,-122.341,2180,7906,4,1
15020,20140914,340000,4,1.75,1900,7313,1,0,0,3,7,1900,0,1973,0,98034,47.7311,-122.232,1420,7384,4,1
15021,20150501,562500,2,1,1170,2800,1.5,0,0,4,5,1170,0,1905,0,98103,47.6574,-122.345,1660,4996,1,1
15022,20140721,447000,2,1,980,1600,2,0,0,3,8,980,0,2010,0,98119,47.638,-122.375,1180,1600,6,1
15023,20140930,2450000,7,4.25,4670,23115,2,0,2,3,11,4670,0,1992,0,98039,47.6183,-122.227,3240,13912,5,1
15024,20140520,250000,4,1.5,2500,6300,1,0,0,4,7,1500,1000,1961,0,98032,47.3781,-122.284,1720,8925,4,1
15025,20150102,633000,4,2.5,2020,8044,2,0,0,3,8,2020,0,1990,0,98074,47.6247,-122.043,2320,7328,5,1
15026,20150423,310000,3,2,1290,886,3,0,0,3,7,1290,0,2004,0,98125,47.7161,-122.295,1270,1152,6,1
15027,20141110,439000,2,1.75,1620,113862,1.5,0,0,3,7,1620,0,1995,0,98045,47.4821,-121.719,1560,54806,5,1
15028,20140820,470000,3,3.25,1710,2381,2,0,0,3,8,1360,350,2003,0,98029,47.5477,-122.004,1420,1163,6,1
15029,20150414,270000,3,2.5,1720,8550,1,0,0,4,7,1720,0,1968,0,98002,47.2837,-122.207,1460,8550,4,1
15030,20141219,299500,3,1.75,1820,8813,2,0,0,3,7,1820,0,1994,0,98003,47.2622,-122.303,1780,7349,5,1
15031,20140918,227000,3,1,1130,10018,1,0,0,4,6,1130,0,1954,0,98032,47.3733,-122.275,1770,7700,3,1
15032,20140820,735000,4,2.75,3040,2415,2,1,4,3,8,3040,0,1966,0,98118,47.5188,-122.256,2620,2433,4,1
15033,20140626,537000,3,3,2410,7479,2,0,2,3,7,2410,0,1942,1988,98155,47.7394,-122.288,2610,7479,3,5
15034,20141209,699000,4,2.5,2440,14470,1,0,0,4,9,1660,780,1970,0,98005,47.6401,-122.168,2810,15564,4,1
15035,20140902,330000,2,1,800,4533,1,0,0,3,6,600,200,1929,0,98115,47.6979,-122.325,1720,6800,2,1
15036,20140829,229000,3,1,1030,7800,1,0,0,3,7,1030,0,1954,0,98168,47.473,-122.324,1630,12664,3,1
15037,20141121,200000,3,1,1480,5600,1,0,0,4,6,940,540,1947,0,98178,47.5045,-122.27,1350,11100,3,1
15038,20140812,522500,3,1.75,1710,9707,1,0,0,4,8,1710,0,1966,0,98008,47.623,-122.105,1820,8700,4,1
15039,20150324,1295000,3,2.75,3450,5350,1.5,0,3,4,9,2590,860,1925,0,98199,47.6389,-122.407,2910,5350,2,1
15040,20141110,2000000,3,3.25,2610,16387,2,1,4,3,9,2610,0,2006,0,98125,47.7175,-122.278,2590,12958,6,1
15041,20141022,200000,2,0.75,780,55764,1,0,0,4,4,780,0,1945,0,98058,47.442,-122.105,1620,30847,3,1
15042,20150408,352000,3,1.75,1260,7200,1,0,0,3,7,1260,0,1971,0,98034,47.7189,-122.178,1460,7200,4,1
15043,20150325,855000,4,3,2590,6250,2,0,2,3,9,2240,350,1964,0,98115,47.6774,-122.267,2260,6780,4,1
15044,20140820,267000,3,2.5,1580,12250,2,0,0,3,8,1580,0,1993,0,98198,47.3771,-122.315,1560,9900,5,1
15045,20140506,484000,2,1.75,1660,6000,1,0,0,3,7,1160,500,1942,0,98105,47.6624,-122.291,1660,4000,3,1
15046,20140629,402000,4,2.75,2950,15540,1,0,0,4,8,2120,830,1974,0,98042,47.3845,-122.152,2840,17136,4,1
15047,20150420,905000,4,2.25,2240,5000,2,0,0,3,8,1770,470,1900,2014,98122,47.6027,-122.295,2120,5000,1,6
15048,20140808,274000,4,1.75,1940,7500,1,0,0,4,7,1720,220,1966,0,98030,47.3736,-122.215,2000,9000,4,1
15049,20150409,475000,3,1.75,1850,26445,1,0,0,4,7,1850,0,1962,1977,98010,47.3412,-122.051,2110,23280,4,4
15050,20141114,1535000,4,4.5,5770,10050,1,0,3,5,9,3160,2610,1949,0,98115,47.677,-122.275,2950,6700,3,1
15051,20140504,628000,4,2,2280,6010,1,0,0,3,7,1140,1140,1900,0,98122,47.6034,-122.289,2240,6200,1,1
15052,20140617,675000,6,1.75,2740,6360,1,0,3,3,8,1370,1370,1953,0,98146,47.5062,-122.385,2150,6600,3,1
15053,20141104,429900,4,3.25,3760,4675,2,0,0,3,8,2740,1020,2007,0,98038,47.3862,-122.048,3280,4033,6,1
15054,20140625,260000,3,1.5,1580,8184,1,0,0,3,7,1140,440,1954,0,98148,47.4294,-122.331,1540,9476,3,1
15055,20140903,690000,3,1.75,1600,4400,1,0,0,3,7,1030,570,1941,0,98112,47.6348,-122.281,2150,4000,3,1
15056,20150323,1081000,4,2.25,2100,12172,1,0,0,5,9,2100,0,1961,0,98040,47.5458,-122.227,2400,10713,4,1
15057,20150409,360000,4,2.5,2610,7333,2,0,0,3,8,2610,0,1988,0,98003,47.2721,-122.293,2280,9033,5,1
15058,20140619,499000,3,1.75,1840,5000,1,0,0,4,7,920,920,1910,0,98117,47.6808,-122.376,1220,5000,1,1
15059,20140818,159000,3,1,1320,6534,1,0,0,3,7,1320,0,1952,0,98055,47.4806,-122.223,2140,7405,3,1
15060,20150327,430000,3,1.75,1540,8100,1,0,0,4,7,940,600,1947,0,98133,47.749,-122.351,1840,8100,3,1
15061,20150413,1050000,5,2.75,2520,18625,1,0,0,3,8,1660,860,1959,0,98004,47.6409,-122.207,3000,16624,3,1
15062,20141113,725000,5,2.5,3780,20000,1,0,1,4,9,1890,1890,1978,0,98155,47.7603,-122.273,2840,19908,4,1
15063,20140710,150000,3,1,1200,9527,1,0,0,3,7,1200,0,1959,0,98168,47.5112,-122.316,1510,9457,3,1
15064,20140721,840000,4,2.25,2720,8712,2,0,0,4,9,2720,0,1976,0,98006,47.5616,-122.153,2470,8714,4,1
15065,20150415,499000,4,2.5,3100,5700,2,0,0,3,9,3100,0,2011,0,98038,47.3696,-122.058,3060,6000,6,1
15066,20141014,285000,3,1.75,1630,4000,1,0,0,3,7,1100,530,1968,0,98106,47.5351,-122.353,1300,4000,4,1
15067,20150308,340000,4,2.5,1910,7201,1,0,0,3,7,1210,700,1987,0,98198,47.3908,-122.316,1690,7554,5,1
15068,20150505,405100,4,2,1580,7300,1,0,0,4,7,1580,0,1955,0,98155,47.7598,-122.328,1180,9450,3,1
15069,20140807,464000,3,2.5,1690,4898,2,0,0,3,7,1690,0,2003,0,98053,47.6834,-122.038,2220,4933,6,1
15070,20140529,723000,4,2.25,1960,8680,1,0,0,4,8,1290,670,1959,0,98004,47.6076,-122.192,2160,8680,3,1
15071,20141211,430000,8,3.25,4300,10441,2,0,0,4,8,2800,1500,1979,0,98059,47.4786,-122.131,1780,10457,4,1
15072,20150430,645000,3,1.75,1840,4255,1,0,0,3,7,940,900,1907,2005,98116,47.58,-122.392,1600,4255,1,6
15073,20150508,1580000,4,2.75,3480,19991,2,0,2,4,10,2630,850,1979,0,98004,47.6354,-122.214,3770,20271,4,1
15074,20140811,925000,5,3,2710,4200,2,0,0,3,7,1890,820,1919,2014,98115,47.6754,-122.307,2150,4200,1,6
15075,20140709,759000,4,1.75,2100,4750,1,0,0,3,7,1340,760,1975,0,98103,47.6695,-122.333,1700,4125,4,1
15076,20140805,690000,4,2,1760,7800,1,0,0,3,8,1760,0,1954,0,98117,47.6945,-122.38,1950,7800,3,1
15077,20150326,358800,4,2.5,2155,8140,2,0,0,3,8,2155,0,1996,0,98031,47.4204,-122.201,2155,7245,5,1
15078,20150413,683000,5,1.5,1720,4000,1.5,0,0,3,7,1520,200,1925,0,98112,47.6197,-122.287,2280,4000,2,1
15079,20141208,650000,3,1,1430,4240,1.5,0,0,3,7,1430,0,1924,0,98103,47.6595,-122.337,1660,4240,2,1
15080,20141209,288000,5,2.75,2790,4807,1.5,0,0,4,7,2140,650,1949,0,98002,47.3098,-122.223,1056,4807,3,1
15081,20140707,209950,3,1.5,1180,7300,1,0,0,4,7,1180,0,1968,0,98002,47.2857,-122.197,2030,8424,4,1
15082,20141008,939000,3,3.5,2450,9248,2,0,4,3,8,1960,490,1933,1993,98136,47.5476,-122.397,2620,10207,2,5
15083,20140816,320000,3,1,1330,5850,1,0,0,3,7,930,400,1954,0,98108,47.5498,-122.298,1440,5850,3,1
15084,20140822,283748,3,2.25,1940,9560,2,0,0,3,7,1940,0,1989,0,98023,47.2998,-122.387,1800,9560,5,1
15085,20140731,370000,3,2.25,1600,7620,1,0,0,3,7,1280,320,1987,0,98011,47.774,-122.208,1600,8215,5,1
15086,20150327,399950,4,2.75,3210,41689,1,0,0,4,8,1610,1600,1989,0,98042,47.3493,-122.062,2100,41384,5,1
15087,20141212,360000,5,2.5,2880,6902,1,0,0,3,8,1680,1200,1976,2007,98058,47.4332,-122.144,2080,5586,4,6
15088,20141112,365000,2,1.5,1160,8060,1,0,0,4,7,1160,0,1950,0,98136,47.5146,-122.386,1500,8060,3,1
15089,20141219,396900,3,2,1360,3120,2,0,0,3,7,1360,0,1989,0,98115,47.6943,-122.307,1360,3120,5,1
15090,20150422,321000,3,2.5,2014,4500,2,0,0,3,7,2014,0,2005,0,98001,47.3371,-122.256,2014,4500,6,1
15091,20150106,245000,3,2,1440,7008,1,0,0,3,7,1440,0,1985,0,98030,47.3702,-122.182,1680,7200,5,1
15092,20141007,502000,2,1,1570,4704,1.5,0,1,3,8,1570,0,1931,0,98136,47.5256,-122.392,1820,4704,2,1
15093,20140605,257000,4,2.75,2330,7642,1,0,0,3,8,1800,530,1990,0,98023,47.2946,-122.37,2320,7933,5,1
15094,20140515,423000,4,1.75,1880,7303,1,0,0,3,7,1010,870,1976,0,98034,47.7129,-122.203,1710,7200,4,1
15095,20150327,485000,4,2.25,1850,9911,1,0,0,4,7,1850,0,1957,0,98008,47.6019,-122.116,1650,8670,3,1
15096,20141217,500000,4,2.5,2230,8560,2,0,0,3,8,2230,0,2002,0,98059,47.4877,-122.143,2400,7756,6,1
15097,20141021,442000,2,1,990,4313,1.5,0,2,4,6,990,0,1917,0,98126,47.5677,-122.38,1480,5750,1,1
15098,20150512,475000,3,1.75,1720,3825,1.5,0,0,3,7,1720,0,1925,0,98105,47.666,-122.327,2000,3825,2,1
15099,20150406,625000,4,2.25,3230,9935,2,0,0,3,8,3230,0,1986,0,98028,47.7685,-122.257,2820,9722,5,1
15100,20141015,194000,3,1,1180,6050,1,0,0,3,6,820,360,1944,0,98178,47.4945,-122.249,1070,6050,3,1
15101,20140707,410000,3,2.25,1450,19206,2,0,0,3,7,1450,0,1989,0,98074,47.62,-122.052,1710,21485,5,1
15102,20140612,1034500,4,2.5,2370,10858,2,0,0,3,9,2370,0,2003,0,98004,47.6336,-122.192,2510,21673,6,1
15103,20150324,490000,4,2.5,2570,6157,2,0,0,3,7,2570,0,2006,0,98065,47.5389,-121.89,2060,5292,6,1
15104,20141209,348500,4,1.75,1870,7575,1,0,0,3,7,1480,390,1972,0,98034,47.7205,-122.218,1670,7575,4,1
15105,20150427,380000,3,1,1220,3000,1.5,0,0,3,6,1220,0,1901,0,98103,47.6506,-122.346,1350,3000,1,1
15106,20141211,660000,3,2,1770,2150,3,0,0,3,8,1770,0,1999,0,98122,47.6102,-122.314,2010,3200,5,1
15107,20150401,525000,3,1,1500,6800,1,0,0,3,7,1500,0,1943,0,98105,47.6706,-122.268,1500,6800,3,1
15108,20140717,235000,3,2,1110,8724,1,0,0,4,7,1110,0,1990,0,98002,47.3056,-122.206,1390,7750,5,1
